Time [s], Analyzer Name, Decoded Protocol Result
5.708834908000000,USB LS and FS,Byte 0x06
5.708835570000000,USB LS and FS,Byte 0x40
5.708836236000000,USB LS and FS,Byte 0x06
5.708836898000000,USB LS and FS,Byte 0xDD
5.709489464000000,USB LS and FS,byte=0xAA
5.709490132000000,USB LS and FS,byte=0x55
5.709490800000000,USB LS and FS,byte=0x53
5.709491466000000,USB LS and FS,byte=0x35
5.709492134000000,USB LS and FS,byte=0xFF
5.709492882000000,USB LS and FS,byte=0x02
5.709493548000000,USB LS and FS,byte=0x86
5.710246162000000,USB LS and FS,byte=0xAA
5.710246830000000,USB LS and FS,byte=0x55
5.710247498000000,USB LS and FS,byte=0x53
5.710248164000000,USB LS and FS,byte=0x19
5.710248830000000,USB LS and FS,byte=0xFF
5.710249578000000,USB LS and FS,byte=0x02
5.710250246000000,USB LS and FS,byte=0x6A
5.990785212000000,USB LS and FS,Byte 0x3E
5.990785878000000,USB LS and FS,Byte 0x55
5.990786542000000,USB LS and FS,Byte 0xAA
5.990787202000000,USB LS and FS,Byte 0x53
5.990787866000000,USB LS and FS,Byte 0x19
5.990788532000000,USB LS and FS,Byte 0x35
5.990789192000000,USB LS and FS,Byte 0x00
5.990789856000000,USB LS and FS,Byte 0x00
5.990790522000000,USB LS and FS,Byte 0x01
5.990791184000000,USB LS and FS,Byte 0x6A
5.990791848000000,USB LS and FS,Byte 0xDD
5.990792512000000,USB LS and FS,Byte 0x46
5.990793174000000,USB LS and FS,Byte 0x68
5.990793838000000,USB LS and FS,Byte 0x4D
5.990794500000000,USB LS and FS,Byte 0x0E
5.990795164000000,USB LS and FS,Byte 0xA2
5.990795828000000,USB LS and FS,Byte 0x37
5.990796492000000,USB LS and FS,Byte 0x37
5.990797156000000,USB LS and FS,Byte 0x37
5.990797818000000,USB LS and FS,Byte 0x42
5.990798484000000,USB LS and FS,Byte 0x31
5.990799146000000,USB LS and FS,Byte 0x39
5.990799810000000,USB LS and FS,Byte 0x36
5.990800474000000,USB LS and FS,Byte 0x32
5.990801138000000,USB LS and FS,Byte 0x01
5.990801800000000,USB LS and FS,Byte 0x01
5.990802464000000,USB LS and FS,Byte 0x00
5.990803130000000,USB LS and FS,Byte 0x07
5.990803790000000,USB LS and FS,Byte 0x06
5.990804456000000,USB LS and FS,Byte 0x55
5.990805120000000,USB LS and FS,Byte 0x55
5.990805782000000,USB LS and FS,Byte 0xAA
5.990806446000000,USB LS and FS,Byte 0x53
5.990807110000000,USB LS and FS,Byte 0x1D
5.990807774000000,USB LS and FS,Byte 0x19
5.990808436000000,USB LS and FS,Byte 0x00
5.990809100000000,USB LS and FS,Byte 0x00
5.990809764000000,USB LS and FS,Byte 0x01
5.990810428000000,USB LS and FS,Byte 0x6A
5.990811090000000,USB LS and FS,Byte 0xDD
5.990811754000000,USB LS and FS,Byte 0x46
5.990812418000000,USB LS and FS,Byte 0x68
5.990813082000000,USB LS and FS,Byte 0x4F
5.990813744000000,USB LS and FS,Byte 0xA2
5.990814408000000,USB LS and FS,Byte 0x37
5.990815072000000,USB LS and FS,Byte 0x37
5.990815734000000,USB LS and FS,Byte 0x37
5.990816398000000,USB LS and FS,Byte 0x42
5.990817064000000,USB LS and FS,Byte 0x31
5.990817726000000,USB LS and FS,Byte 0x39
5.990818390000000,USB LS and FS,Byte 0x36
5.990819054000000,USB LS and FS,Byte 0x32
5.990819718000000,USB LS and FS,Byte 0x01
5.990820382000000,USB LS and FS,Byte 0x13
5.990821046000000,USB LS and FS,Byte 0x63
5.990821708000000,USB LS and FS,Byte 0x00
5.990822372000000,USB LS and FS,Byte 0x01
5.990823034000000,USB LS and FS,Byte 0x01
5.990823698000000,USB LS and FS,Byte 0x00
5.990824362000000,USB LS and FS,Byte 0x07
5.990825026000000,USB LS and FS,Byte 0x40
5.990825690000000,USB LS and FS,Byte 0x06
5.990826352000000,USB LS and FS,Byte 0xE8
5.991814126000000,USB LS and FS,byte=0xAA
5.991814792000000,USB LS and FS,byte=0x55
5.991815460000000,USB LS and FS,byte=0x53
5.991816128000000,USB LS and FS,byte=0x35
5.991816794000000,USB LS and FS,byte=0xFF
5.991817544000000,USB LS and FS,byte=0x02
5.991818208000000,USB LS and FS,byte=0x86
5.992521408000000,USB LS and FS,byte=0xAA
5.992522076000000,USB LS and FS,byte=0x55
5.992522744000000,USB LS and FS,byte=0x53
5.992523410000000,USB LS and FS,byte=0x19
5.992524076000000,USB LS and FS,byte=0xFF
5.992524826000000,USB LS and FS,byte=0x02
5.992525494000000,USB LS and FS,byte=0x6A
6.117780488000000,USB LS and FS,Byte 0x3E
6.117781152000000,USB LS and FS,Byte 0x55
6.117781818000000,USB LS and FS,Byte 0xAA
6.117782478000000,USB LS and FS,Byte 0x53
6.117783142000000,USB LS and FS,Byte 0x19
6.117783808000000,USB LS and FS,Byte 0x35
6.117784468000000,USB LS and FS,Byte 0x00
6.117785132000000,USB LS and FS,Byte 0x00
6.117785798000000,USB LS and FS,Byte 0x01
6.117786460000000,USB LS and FS,Byte 0x6A
6.117787124000000,USB LS and FS,Byte 0xDD
6.117787788000000,USB LS and FS,Byte 0x46
6.117788450000000,USB LS and FS,Byte 0x68
6.117789114000000,USB LS and FS,Byte 0xC6
6.117789776000000,USB LS and FS,Byte 0x0E
6.117790440000000,USB LS and FS,Byte 0xA2
6.117791102000000,USB LS and FS,Byte 0x37
6.117791766000000,USB LS and FS,Byte 0x37
6.117792430000000,USB LS and FS,Byte 0x37
6.117793092000000,USB LS and FS,Byte 0x42
6.117793756000000,USB LS and FS,Byte 0x31
6.117794420000000,USB LS and FS,Byte 0x39
6.117795082000000,USB LS and FS,Byte 0x36
