Time [s], Analyzer Name, Decoded Protocol Result
1.128979772000000,USB LS and FS,Frame # 0x051
1.128980688000000,USB LS and FS,CRC OK 0x0A



1.129979784000000,USB LS and FS,Frame # 0x052




1.130979716000000,USB LS and FS,Frame # 0x053
1.130980630000000,USB LS and FS,CRC OK 0x1D



1.131979644000000,USB LS and FS,Frame # 0x054




1.132979658000000,USB LS and FS,Frame # 0x055
1.132980574000000,USB LS and FS,CRC OK 0x0D



1.133979586000000,USB LS and FS,Frame # 0x056




1.134979600000000,USB LS and FS,Frame # 0x057
1.134980516000000,USB LS and FS,CRC OK 0x1A



1.135979528000000,USB LS and FS,Frame # 0x058
1.135980448000000,USB LS and FS,CRC OK 0x1B



1.136979460000000,USB LS and FS,Frame # 0x059




1.137979472000000,USB LS and FS,Frame # 0x05A
1.137980390000000,USB LS and FS,CRC OK 0x0C



1.138979404000000,USB LS and FS,Frame # 0x05B




1.139979414000000,USB LS and FS,Frame # 0x05C
1.139980334000000,USB LS and FS,CRC OK 0x1C



1.140979346000000,USB LS and FS,Frame # 0x05D




1.141979274000000,USB LS and FS,Frame # 0x05E
1.141980194000000,USB LS and FS,CRC OK 0x0B



1.142979288000000,USB LS and FS,Frame # 0x05F




1.143979218000000,USB LS and FS,Frame # 0x060




1.144979232000000,USB LS and FS,Frame # 0x061




1.145979160000000,USB LS and FS,Frame # 0x062
1.145980080000000,USB LS and FS,CRC OK 0x0F



1.146979092000000,USB LS and FS,Frame # 0x063




1.147979104000000,USB LS and FS,Frame # 0x064
1.147980022000000,USB LS and FS,CRC OK 0x1F



1.148979034000000,USB LS and FS,Frame # 0x065




1.149979046000000,USB LS and FS,Frame # 0x066




1.150978978000000,USB LS and FS,Frame # 0x067




1.151978906000000,USB LS and FS,Frame # 0x068




1.152978920000000,USB LS and FS,Frame # 0x069




1.153978848000000,USB LS and FS,Frame # 0x06A




1.154978862000000,USB LS and FS,Frame # 0x06B
1.154979778000000,USB LS and FS,CRC OK 0x1E



1.155978792000000,USB LS and FS,Frame # 0x06C




1.156978722000000,USB LS and FS,Frame # 0x06D
1.156979638000000,USB LS and FS,CRC OK 0x0E



1.157978734000000,USB LS and FS,Frame # 0x06E




1.158978666000000,USB LS and FS,Frame # 0x06F




1.159978676000000,USB LS and FS,Frame # 0x070




1.160978608000000,USB LS and FS,Frame # 0x071
1.160979524000000,USB LS and FS,CRC OK 0x1B



1.161709222000000,USB LS and FS,Address=0x00 Endpoint=0x00



1.161711806000000,USB LS and FS,PID DATA0
1.161712472000000,USB LS and FS,bmRequestType=0x00 Data direction=No data, Type=Standard, Recipient=Device
1.161713140000000,USB LS and FS,bRequest=0x05 SET_ADDRESS
1.161713806000000,USB LS and FS,wValue=0x0002 Address=0x02
1.161715140000000,USB LS and FS,wIndex=0x0000
1.161716474000000,USB LS and FS,wLength=0x0000
EB


1.161720396000000,USB LS and FS,PID ACK



1.161747802000000,USB LS and FS,Address=0x00 Endpoint=0x00



1.161750406000000,USB LS and FS,PID DATA1
00


1.161753470000000,USB LS and FS,PID ACK



1.161978536000000,USB LS and FS,Frame # 0x072




1.162978550000000,USB LS and FS,Frame # 0x073
1.162979466000000,USB LS and FS,CRC OK 0x0C



1.163978478000000,USB LS and FS,Frame # 0x074




1.164978494000000,USB LS and FS,Frame # 0x075
1.164979408000000,USB LS and FS,CRC OK 0x1C



1.165978422000000,USB LS and FS,Frame # 0x076




1.166978354000000,USB LS and FS,Frame # 0x077
1.166979268000000,USB LS and FS,CRC OK 0x0B



1.167978364000000,USB LS and FS,Frame # 0x078
1.167979284000000,USB LS and FS,CRC OK 0x0A



1.168978296000000,USB LS and FS,Frame # 0x079




1.169978308000000,USB LS and FS,Frame # 0x07A
1.169979228000000,USB LS and FS,CRC OK 0x1D



1.170978240000000,USB LS and FS,Frame # 0x07B




1.171978168000000,USB LS and FS,Frame # 0x07C
1.171979086000000,USB LS and FS,CRC OK 0x0D



1.172978182000000,USB LS and FS,Frame # 0x07D




1.173978110000000,USB LS and FS,Frame # 0x07E
1.173979110000000,USB LS and FS,CRC OK 0x1A



1.174978126000000,USB LS and FS,Frame # 0x07F




1.175978052000000,USB LS and FS,Frame # 0x080




1.176977984000000,USB LS and FS,Frame # 0x081
1.176978900000000,USB LS and FS,CRC OK 0x0B



1.177977996000000,USB LS and FS,Frame # 0x082




1.178977928000000,USB LS and FS,Frame # 0x083
1.178978842000000,USB LS and FS,CRC OK 0x1C



1.179977938000000,USB LS and FS,Frame # 0x084




1.180977870000000,USB LS and FS,Frame # 0x085
1.180978786000000,USB LS and FS,CRC OK 0x0C



1.181356342000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181358926000000,USB LS and FS,PID DATA0
1.181359592000000,USB LS and FS,bmRequestType=0x80 Data direction=Device to host, Type=Standard, Recipient=Device
1.181360260000000,USB LS and FS,bRequest=0x06 GET_DESCRIPTOR
1.181360926000000,USB LS and FS,wValue=0x0100 Descriptor=DEVICE, Index=0x00
1.181362258000000,USB LS and FS,wIndex=0x0000
1.181363592000000,USB LS and FS,wLength=0x0012
1.181364924000000,USB LS and FS,CRC OK 0xF4E0


1.181367530000000,USB LS and FS,PID ACK



1.181386840000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181392340000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181397840000000,USB LS and FS,Address=0x02 Endpoint=0x00







1.181403338000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181405942000000,USB LS and FS,PID DATA1
1.181406602000000,USB LS and FS,bLength=0x12
1.181407270000000,USB LS and FS,bDescriptorType=0x01 DEVICE
1.181407932000000,USB LS and FS,bcdUSB=0x0110 1.10
1.181409262000000,USB LS and FS,bDeviceClass=0x00 Deferred to Interface Descriptors
1.181409926000000,USB LS and FS,bDeviceSubClass=0x00
1.181410590000000,USB LS and FS,bDeviceProtocol=0x00
1.181411256000000,USB LS and FS,bMaxPacketSize0=0x40
1.181411918000000,USB LS and FS,idVendor=0x1A86 Vendor=QinHeng Electronics
1.181413246000000,USB LS and FS,idProduct=0xE024
1.181414576000000,USB LS and FS,bcdDevice=0x010C 1.012
1.181415904000000,USB LS and FS,iManufacturer=0x00
1.181416568000000,USB LS and FS,iProduct=0x00
1.181417232000000,USB LS and FS,iSerialNumber=0x00
1.181417900000000,USB LS and FS,bNumConfigurations=0x01
A9


1.181421004000000,USB LS and FS,PID ACK


1.181432504000000,USB LS and FS,PID OUT
1.181433170000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181435754000000,USB LS and FS,PID DATA1
00


1.181439026000000,USB LS and FS,PID ACK



1.181488082000000,USB LS and FS,Address=0x02 Endpoint=0x00



1.181490668000000,USB LS and FS,PID DATA0
1.181491332000000,USB LS and FS,bmRequestType=0x80 Data direction=Device to host, Type=Standard, Recipient=Device
1.181492000000000,USB LS and FS,bRequest=0x06 GET_DESCRIPTOR
